-0.00094,21.75,80.57,-192.58,-0.0019,0.00000
-0.00131,21.60,80.21,-192.94,-0.0026,0.00001
-0.00169,21.95,81.05,-192.10,-0.0034,0.00001
-0.00150,22.14,81.52,-191.63,-0.0030,0.00001
-0.00150,22.50,82.36,-190.79,-0.0030,0.00001
-0.00169,22.57,82.55,-190.60,-0.0034,0.00001
-0.00113,22.50,82.37,-190.78,-0.0023,0.00000
-0.00169,22.84,83.20,-189.95,-0.0034,0.00001
-0.00169,22.81,83.12,-190.03,-0.0034,0.00001
-0.00131,22.96,83.49,-189.66,-0.0026,0.00001
-0.00131,23.04,83.67,-189.48,-0.0026,0.00001
-0.00150,23.35,84.42,-188.73,-0.0030,0.00001
-0.00150,23.43,84.61,-188.54,-0.0030,0.00001
-0.00150,23.47,84.70,-188.45,-0.0030,0.00001
-0.00131,23.58,84.99,-188.16,-0.0026,0.00001
-0.00150,23.62,85.08,-188.07,-0.0030,0.00001
-0.00150,23.70,85.27,-187.88,-0.0030,0.00001
-0.00169,23.78,85.45,-187.70,-0.0034,0.00001
-0.00150,24.05,86.10,-187.05,-0.0030,0.00001
-0.00150,23.82,85.56,-187.59,-0.0030,0.00001
-0.00150,23.97,85.92,-187.23,-0.0030,0.00001
-0.00131,24.13,86.31,-186.84,-0.0026,0.00001
-0.00206,24.17,86.39,-186.76,-0.0041,0.00001
-0.00150,24.24,86.58,-186.57,-0.0030,0.00001
-0.00150,24.32,86.77,-186.38,-0.0030,0.00001
-0.00150,24.40,86.96,-186.19,-0.0030,0.00001
-0.00150,24.59,87.42,-185.73,-0.0030,0.00001
-0.00169,24.60,87.43,-185.72,-0.0034,0.00001
-0.00150,24.67,87.61,-185.54,-0.0030,0.00001
-0.00131,24.71,87.71,-185.44,-0.0026,0.00001
-0.00150,24.91,88.18,-184.97,-0.0030,0.00001
-0.00131,24.71,87.71,-185.44,-0.0026,0.00001
-0.00169,24.87,88.09,-185.06,-0.0034,0.00001
-0.00131,24.95,88.28,-184.87,-0.0026,0.00001
-0.00169,25.14,88.74,-184.41,-0.0034,0.00001
-0.00150,25.03,88.47,-184.68,-0.0030,0.00001
-0.00150,25.26,89.03,-184.12,-0.0030,0.00001
-0.00150,25.30,89.12,-184.03,-0.0030,0.00001
-0.00169,25.38,89.31,-183.84,-0.0034,0.00001
-0.00150,25.49,89.59,-183.56,-0.0030,0.00001
-0.00188,25.61,89.87,-183.28,-0.0038,0.00001
-0.00150,25.57,89.78,-183.37,-0.0030,0.00001
-0.00169,25.61,89.88,-183.27,-0.0034,0.00001
-0.00169,25.73,90.16,-182.99,-0.0034,0.00001
-0.00150,25.92,90.62,-182.53,-0.0030,0.00001
-0.00150,25.85,90.45,-182.70,-0.0030,0.00001
-0.00150,25.85,90.45,-182.70,-0.0030,0.00001
-0.00150,26.08,91.01,-182.14,-0.0030,0.00001
-0.00169,26.20,91.28,-181.87,-0.0034,0.00001
-0.00150,26.28,91.48,-181.67,-0.0030,0.00001
-0.00094,26.24,91.39,-181.76,-0.0019,0.00000
-0.00113,26.36,91.67,-181.48,-0.0023,0.00000
-0.00169,26.39,91.76,-181.39,-0.0034,0.00001
-0.00150,26.36,91.67,-181.48,-0.0030,0.00001
-0.00150,26.71,92.52,-180.63,-0.0030,0.00001
-0.00150,26.63,92.33,-180.82,-0.0030,0.00001
-0.00131,26.71,92.52,-180.63,-0.0026,0.00001
-0.00150,26.83,92.80,-180.35,-0.0030,0.00001
-0.00188,26.87,92.90,-180.25,-0.0038,0.00001
