-0.00075,21.52,80.00,-193.15,-0.0015,0.00000
-0.00056,21.63,80.28,-192.87,-0.0011,0.00000
-0.00075,21.71,80.47,-192.68,-0.0015,0.00000
-0.00038,21.91,80.94,-192.21,-0.0008,0.00000
-0.00094,22.06,81.32,-191.83,-0.0019,0.00000
-0.00056,22.29,81.88,-191.27,-0.0011,0.00000
-0.00075,22.60,82.63,-190.52,-0.0015,0.00000
-0.00056,22.68,82.82,-190.33,-0.0011,0.00000
-0.00094,22.69,82.83,-190.32,-0.0019,0.00000
-0.00075,22.76,83.01,-190.14,-0.0015,0.00000
0.00000,22.99,83.56,-189.59,0.0000,0.00000
-0.00038,23.15,83.94,-189.21,-0.0008,0.00000
-0.00019,23.27,84.22,-188.93,-0.0004,0.00000
-0.00056,23.19,84.04,-189.11,-0.0011,0.00000
-0.00038,23.58,84.97,-188.18,-0.0008,0.00000
-0.00038,23.50,84.78,-188.37,-0.0008,0.00000
-0.00019,23.69,85.25,-187.90,-0.0004,0.00000
0.00000,23.66,85.16,-187.99,0.0000,0.00000
-0.00019,23.70,85.26,-187.89,-0.0004,0.00000
0.00000,23.81,85.53,-187.62,0.0000,0.00000
-0.00019,23.93,85.81,-187.34,-0.0004,0.00000
-0.00019,23.89,85.73,-187.42,-0.0004,0.00000
-0.00019,24.08,86.19,-186.96,-0.0004,0.00000
0.00000,24.24,86.57,-186.58,0.0000,0.00000
-0.00038,24.24,86.57,-186.58,-0.0008,0.00000
0.00000,24.24,86.58,-186.57,0.0000,0.00000
0.00019,24.36,86.85,-186.30,0.0004,0.00000
-0.00019,24.52,87.23,-185.92,-0.0004,0.00000
0.00000,24.71,87.70,-185.45,0.0000,0.00000
-0.00038,24.71,87.70,-185.45,-0.0008,0.00000
-0.00056,24.75,87.79,-185.36,-0.0011,0.00000
0.00000,24.90,88.17,-184.98,0.0000,0.00000
0.00038,24.90,88.17,-184.98,0.0008,0.00000
0.00000,25.02,88.45,-184.70,0.0000,0.00000
-0.00019,25.10,88.64,-184.51,-0.0004,0.00000
0.00019,25.06,88.55,-184.60,0.0004,0.00000
-0.00038,25.22,88.92,-184.23,-0.0008,0.00000
-0.00019,25.30,89.11,-184.04,-0.0004,0.00000
-0.00019,25.49,89.59,-183.56,-0.0004,0.00000
-0.00019,25.49,89.59,-183.56,-0.0004,0.00000
-0.00019,25.46,89.50,-183.65,-0.0004,0.00000
0.00038,25.65,89.96,-183.19,0.0008,0.00000
0.00000,25.69,90.06,-183.09,0.0000,0.00000
0.00000,25.88,90.52,-182.63,0.0000,0.00000
-0.00038,25.96,90.71,-182.44,-0.0008,0.00000
-0.00019,26.04,90.91,-182.24,-0.0004,0.00000
-0.00038,26.15,91.18,-181.97,-0.0008,0.00000
0.00038,26.27,91.47,-181.68,0.0008,0.00000
-0.00019,26.24,91.38,-181.77,-0.0004,0.00000
-0.00019,26.24,91.38,-181.77,-0.0004,0.00000
0.00000,26.35,91.66,-181.49,0.0000,0.00000
-0.00019,26.55,92.13,-181.02,-0.0004,0.00000
-0.00019,26.59,92.23,-180.92,-0.0004,0.00000
0.00019,26.78,92.69,-180.46,0.0004,0.00000
-0.00038,26.78,92.70,-180.45,-0.0008,0.00000
0.00000,26.78,92.70,-180.45,0.0000,0.00000
-0.00019,26.94,93.07,-180.08,-0.0004,0.00000
-0.00019,26.98,93.17,-179.98,-0.0004,0.00000
-0.00019,27.10,93.45,-179.70,-0.0004,0.00000
-0.00038,27.14,93.55,-179.60,-0.0008,0.00000
0.00019,27.33,94.01,-179.14,0.0004,0.00000
-0.00019,27.25,93.83,-179.32,-0.0004,0.00000
-0.00019,27.18,93.65,-179.50,-0.0004,0.00000
-0.00038,27.41,94.21,-178.94,-0.0008,0.00000
0.00038,27.49,94.40,-178.75,0.0008,0.00000
-0.00019,27.57,94.59,-178.56,-0.0004,0.00000
-0.00038,27.57,94.59,-178.56,-0.0008,0.00000
-0.00019,27.68,94.87,-178.28,-0.0004,0.00000
-0.00019,27.69,94.87,-178.28,-0.0004,0.00000
0.00000,27.88,95.34,-177.81,0.0000,0.00000
-0.00038,27.88,95.34,-177.81,-0.0008,0.00000
-0.00019,28.04,95.72,-177.43,-0.0004,0.00000
0.00000,28.04,95.73,-177.42,0.0000,0.00000
-0.00019,28.19,96.10,-177.05,-0.0004,0.00000
0.00019,28.27,96.29,-176.86,0.0004,0.00000
0.00000,28.32,96.39,-176.76,0.0000,0.00000
0.00019,28.35,96.48,-176.67,0.0004,0.00000
-0.00038,28.43,96.67,-176.48,-0.0008,0.00000
0.00038,28.47,96.76,-176.39,0.0008,0.00000
0.00056,28.47,96.77,-176.38,0.0011,0.00000
0.00056,28.55,96.96,-176.19,0.0011,0.00000
0.00056,28.67,97.24,-175.91,0.0011,0.00000
0.00075,28.75,97.43,-175.72,0.0015,0.00000
0.00075,28.71,97.34,-175.81,0.0015,0.00000
0.00150,28.83,97.62,-175.53,0.0030,0.00001
0.00169,28.90,97.81,-175.34,0.0034,0.00001
0.00225,28.91,97.81,-175.34,0.0045,0.00001
0.00244,29.14,98.37,-174.78,0.0049,0.00001
0.00281,29.14,98.37,-174.78,0.0056,0.00001
0.00319,29.30,98.75,-174.40,0.0064,0.00001
0.00356,29.10,98.29,-174.86,0.0071,0.00001
0.00488,29.38,98.95,-174.20,0.0098,0.00002
0.00469,29.34,98.86,-174.29,0.0094,0.00002
0.00525,29.61,99.51,-173.64,0.0105,0.00002
0.00563,29.65,99.61,-173.54,0.0113,0.00002
0.00638,29.58,99.43,-173.72,0.0128,0.00003
0.00694,29.85,100.08,-173.07,0.0139,0.00003
0.00788,29.62,99.52,-173.63,0.0158,0.00003
0.00863,29.89,100.18,-172.97,0.0173,0.00003
0.00994,29.97,100.37,-172.78,0.0199,0.00004
0.01088,29.93,100.28,-172.87,0.0218,0.00004
0.01163,30.01,100.47,-172.68,0.0233,0.00005
0.01238,30.09,100.66,-172.49,0.0248,0.00005
0.01406,30.24,101.04,-172.11,0.0281,0.00006
0.01538,30.17,100.85,-172.30,0.0308,0.00006
0.01688,30.28,101.14,-172.01,0.0338,0.00007
0.01819,30.28,101.13,-172.02,0.0364,0.00007
0.01950,30.40,101.42,-171.73,0.0390,0.00008
0.02044,30.48,101.61,-171.54,0.0409,0.00008
0.02288,30.56,101.80,-171.35,0.0458,0.00009
0.02475,30.52,101.70,-171.45,0.0495,0.00010
0.02663,30.56,101.80,-171.35,0.0533,0.00011
0.02813,30.72,102.18,-170.97,0.0563,0.00011
0.02981,30.76,102.28,-170.87,0.0596,0.00012
0.03206,30.91,102.65,-170.50,0.0641,0.00013
0.03375,30.88,102.56,-170.59,0.0675,0.00014
0.03619,31.11,103.13,-170.02,0.0724,0.00014
0.03788,31.07,103.04,-170.11,0.0758,0.00015
0.04050,31.08,103.04,-170.11,0.0810,0.00016
0.04181,31.19,103.32,-169.83,0.0836,0.00017
0.04463,31.31,103.61,-169.54,0.0893,0.00018
0.04725,31.50,104.07,-169.08,0.0945,0.00019
0.04931,31.39,103.79,-169.36,0.0986,0.00020
0.05250,31.51,104.09,-169.06,0.1050,0.00021
0.05475,31.59,104.27,-168.88,0.1095,0.00022
0.05738,31.62,104.37,-168.78,0.1148,0.00023
0.06038,31.67,104.47,-168.68,0.1208,0.00024
0.06300,31.74,104.65,-168.50,0.1260,0.00025
0.06638,31.71,104.56,-168.59,0.1328,0.00027
0.06975,31.90,105.04,-168.11,0.1395,0.00028
0.07313,31.83,104.85,-168.30,0.1463,0.00029
0.07613,32.02,105.33,-167.82,0.1523,0.00030
0.07931,32.14,105.61,-167.54,0.1586,0.00032
0.08250,32.18,105.71,-167.44,0.1650,0.00033
0.08588,32.22,105.81,-167.34,0.1718,0.00034
0.08925,32.33,106.08,-167.07,0.1785,0.00036
0.09282,32.50,106.46,-166.69,0.1856,0.00037
0.09750,32.38,106.18,-166.97,0.1950,0.00039
0.10144,32.46,106.38,-166.77,0.2029,0.00041
0.10594,32.54,106.57,-166.58,0.2119,0.00042
0.10950,32.69,106.94,-166.21,0.2190,0.00044
0.11363,32.58,106.66,-166.49,0.2273,0.00045
0.11719,32.58,106.67,-166.48,0.2344,0.00047
0.12132,32.81,107.23,-165.92,0.2426,0.00049
0.12563,32.85,107.33,-165.82,0.2513,0.00050
0.13050,32.89,107.43,-165.72,0.2610,0.00052
0.13557,33.13,107.99,-165.16,0.2711,0.00054
0.14138,33.05,107.81,-165.34,0.2828,0.00057
0.14644,33.02,107.73,-165.42,0.2929,0.00059
0.15263,33.21,108.19,-164.96,0.3053,0.00061
0.15882,33.21,108.19,-164.96,0.3176,0.00064
0.16407,33.37,108.57,-164.58,0.3281,0.00066
0.17044,33.33,108.48,-164.67,0.3409,0.00068
0.17569,33.57,109.05,-164.10,0.3514,0.00070
0.18113,33.49,108.85,-164.30,0.3623,0.00072
0.18694,33.53,108.96,-164.19,0.3739,0.00075
0.19294,33.57,109.05,-164.10,0.3859,0.00077
0.19838,33.84,109.70,-163.45,0.3968,0.00079
0.20363,33.80,109.62,-163.53,0.4073,0.00081
0.20888,33.77,109.53,-163.62,0.4178,0.00084
0.21394,33.77,109.54,-163.61,0.4279,0.00086
0.22013,33.97,110.01,-163.14,0.4403,0.00088
0.22538,33.89,109.82,-163.33,0.4508,0.00090
0.23157,33.96,110.00,-163.15,0.4631,0.00093
0.23719,34.08,110.29,-162.86,0.4744,0.00095
0.24263,34.32,110.87,-162.28,0.4853,0.00097
0.24751,34.28,110.77,-162.38,0.4950,0.00099
0.25220,34.21,110.60,-162.55,0.5044,0.00101
0.25707,34.28,110.77,-162.38,0.5141,0.00103
0.26157,34.32,110.87,-162.28,0.5231,0.00105
0.26645,34.48,111.25,-161.90,0.5329,0.00107
0.27170,34.56,111.44,-161.71,0.5434,0.00109
0.27732,34.60,111.54,-161.61,0.5546,0.00111
0.28313,34.56,111.45,-161.70,0.5663,0.00113
0.28782,34.72,111.83,-161.32,0.5756,0.00115
0.29288,34.80,112.02,-161.13,0.5858,0.00117
0.29757,34.92,112.31,-160.84,0.5951,0.00119
0.30226,34.96,112.40,-160.75,0.6045,0.00121
0.30695,34.88,112.22,-160.93,0.6139,0.00123
0.31163,34.92,112.31,-160.84,0.6233,0.00125
0.31557,35.12,112.79,-160.36,0.6311,0.00126
0.32026,35.16,112.88,-160.27,0.6405,0.00128
0.32495,35.24,113.07,-160.08,0.6499,0.00130
0.32889,35.24,113.07,-160.08,0.6578,0.00132
0.33301,35.20,112.99,-160.16,0.6660,0.00133
0.33657,35.36,113.36,-159.79,0.6731,0.00135
0.34070,35.32,113.27,-159.88,0.6814,0.00136
0.34295,35.36,113.37,-159.78,0.6859,0.00137
0.34726,35.52,113.75,-159.40,0.6945,0.00139
0.35101,35.52,113.75,-159.40,0.7020,0.00140
0.35401,35.48,113.67,-159.48,0.7080,0.00142
0.35720,35.60,113.94,-159.21,0.7144,0.00143
0.36039,35.64,114.04,-159.11,0.7208,0.00144
0.36357,35.72,114.23,-158.92,0.7271,0.00145
0.36639,35.76,114.34,-158.81,0.7328,0.00147
0.36939,35.88,114.62,-158.53,0.7388,0.00148
0.37201,35.96,114.80,-158.35,0.7440,0.00149
0.37501,35.96,114.81,-158.34,0.7500,0.00150
0.37820,36.00,114.90,-158.25,0.7564,0.00151
0.38064,36.16,115.29,-157.86,0.7613,0.00152
0.38345,36.15,115.28,-157.87,0.7669,0.00153
0.38589,36.04,115.00,-158.15,0.7718,0.00154
0.38776,36.20,115.39,-157.76,0.7755,0.00155
0.39020,36.32,115.68,-157.47,0.7804,0.00156
0.39264,36.36,115.77,-157.38,0.7853,0.00157
0.39451,36.51,116.15,-157.00,0.7890,0.00158
0.39732,36.44,115.96,-157.19,0.7946,0.00159
0.39939,36.43,115.96,-157.19,0.7988,0.00160
0.40126,36.55,116.25,-156.90,0.8025,0.00161
0.40295,36.52,116.16,-156.99,0.8059,0.00161
0.40501,36.64,116.45,-156.70,0.8100,0.00162
0.40670,36.60,116.35,-156.80,0.8134,0.00163
0.40857,36.68,116.54,-156.61,0.8171,0.00163
0.41045,36.76,116.73,-156.42,0.8209,0.00164
0.41251,36.80,116.83,-156.32,0.8250,0.00165
0.41458,36.95,117.21,-155.94,0.8292,0.00166
0.41589,37.00,117.31,-155.84,0.8318,0.00166
0.41720,37.04,117.41,-155.74,0.8344,0.00167
0.41889,37.07,117.49,-155.66,0.8378,0.00168
0.42039,37.07,117.49,-155.66,0.8408,0.00168
0.42189,37.19,117.77,-155.38,0.8438,0.00169
0.42301,37.27,117.97,-155.18,0.8460,0.00169
0.42451,37.31,118.07,-155.08,0.8490,0.00170
0.42601,37.27,117.98,-155.17,0.8520,0.00170
0.42714,37.55,118.63,-154.52,0.8543,0.00171
0.42845,37.52,118.56,-154.59,0.8569,0.00171
0.42958,37.39,118.27,-154.88,0.8592,0.00172
0.43145,37.55,118.65,-154.50,0.8629,0.00173
0.43183,37.44,118.38,-154.77,0.8637,0.00173
0.43314,37.64,118.85,-154.30,0.8663,0.00173
0.43408,37.72,119.05,-154.10,0.8682,0.00174
0.43558,37.64,118.86,-154.29,0.8712,0.00174
0.43633,37.80,119.24,-153.91,0.8727,0.00175
0.43764,37.84,119.33,-153.82,0.8753,0.00175
0.43858,38.00,119.72,-153.43,0.8772,0.00175
0.43951,37.99,119.71,-153.44,0.8790,0.00176
0.44045,38.00,119.72,-153.43,0.8809,0.00176
0.44120,38.11,120.00,-153.15,0.8824,0.00176
0.44195,38.15,120.10,-153.05,0.8839,0.00177
0.44270,38.16,120.11,-153.04,0.8854,0.00177
0.44364,38.20,120.20,-152.95,0.8873,0.00177
0.44458,38.16,120.11,-153.04,0.8892,0.00178
0.44533,38.36,120.59,-152.56,0.8907,0.00178
0.44589,38.40,120.68,-152.47,0.8918,0.00178
0.44701,38.36,120.59,-152.56,0.8940,0.00179
0.44758,38.40,120.69,-152.46,0.8952,0.00179
0.44795,38.48,120.88,-152.27,0.8959,0.00179
0.44833,38.48,120.88,-152.27,0.8967,0.00179
0.44964,38.60,121.17,-151.98,0.8993,0.00180
0.45039,38.64,121.27,-151.88,0.9008,0.00180
0.45151,38.64,121.27,-151.88,0.9030,0.00181
0.45208,38.71,121.45,-151.70,0.9042,0.00181
0.45301,38.88,121.84,-151.31,0.9060,0.00181
0.45320,38.76,121.56,-151.59,0.9064,0.00181
